date,id,item_nbr,unit_sales,onpromotion,class,event_national,holiday_national,holiday_local,month,day_of_month,week_of_month,day_of_week,year,season,workday,wageday,month_sin,month_cos,day_of_month_sin,day_of_month_cos,week_of_month_sin,week_of_month_cos,day_of_week_sin,day_of_week_cos,season_sin,season_cos,tempmax,tempmin,oil_price,item_name
2016-02-04,69645319,502331,55,False,2702,False,False,False,2,4,1,4,2016,0,True,False,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,0.0,1.0,23.1,10.9,31.63,A
2016-02-05,69739642,502331,56,False,2702,False,False,False,2,5,1,5,2016,0,True,False,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,0.0,1.0,21.4,11.7,30.86,A
2016-02-06,69839294,502331,64,False,2702,False,False,False,2,6,1,6,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,0.0,1.0,24.1,10.9,30.86,A
2016-02-07,69931890,502331,52,False,2702,False,False,False,2,7,1,7,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,0.0,1.0,24.7,9.9,30.86,A
2016-02-08,70020237,502331,70,False,2702,False,True,False,2,8,2,1,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,0.0,1.0,22.9,12.3,29.71,A
2016-02-09,70111933,502331,93,False,2702,False,True,False,2,9,2,2,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,0.0,1.0,19.2,13.0,27.96,A
2016-02-10,70207382,502331,51,False,2702,False,False,False,2,10,2,3,2016,0,True,False,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,0.0,1.0,24.9,12.6,27.54,A
2016-02-11,70300351,502331,33,False,2702,False,False,False,2,11,2,4,2016,0,True,False,0.8660254037844386,0.5000000000000001,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,0.0,1.0,24.0,12.9,26.19,A
2016-02-12,70393033,502331,61,False,2702,False,False,False,2,12,2,5,2016,0,True,False,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,0.0,1.0,23.9,11.0,29.32,A
2016-02-13,70490728,502331,70,False,2702,False,False,False,2,13,2,6,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,0.0,1.0,25.0,10.1,29.32,A
2016-02-14,70588532,502331,96,False,2702,False,False,False,2,14,2,7,2016,0,False,False,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,0.0,1.0,27.6,11.0,29.32,A
2016-02-15,70683873,502331,61,False,2702,False,False,False,2,15,3,1,2016,0,True,True,0.8660254037844386,0.5000000000000001,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,0.0,1.0,24.9,12.9,29.32,A
2016-02-16,70778092,502331,63,False,2702,False,False,False,2,16,3,2,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,0.0,1.0,26.7,13.0,29.05,A
2016-02-17,70870227,502331,62,False,2702,False,False,False,2,17,3,3,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,0.0,1.0,21.2,13.7,30.68,A
2016-02-18,70959875,502331,50,False,2702,False,False,False,2,18,3,4,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,0.0,1.0,24.2,11.5,30.77,A
2016-02-19,71050636,502331,54,False,2702,False,False,False,2,19,3,5,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,0.0,1.0,27.7,10.0,29.59,A
2016-02-20,71148597,502331,78,False,2702,False,False,False,2,20,3,6,2016,0,False,False,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,0.0,1.0,24.9,12.5,29.59,A
2016-02-21,71246798,502331,83,False,2702,False,False,False,2,21,3,7,2016,0,False,False,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,0.0,1.0,24.9,12.8,29.59,A
2016-02-22,71341082,502331,53,False,2702,False,False,False,2,22,4,1,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,0.0,1.0,23.2,13.0,31.37,A
2016-02-23,71432920,502331,39,False,2702,False,False,False,2,23,4,2,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,0.0,1.0,24.1,12.0,31.84,A
2016-02-24,71523967,502331,37,False,2702,False,False,False,2,24,4,3,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,0.0,1.0,19.4,13.2,30.35,A
2016-02-25,71613137,502331,31,False,2702,False,False,False,2,25,4,4,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,0.0,1.0,22.1,12.6,31.4,A
2016-02-26,71703010,502331,65,False,2702,False,False,False,2,26,4,5,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,0.0,1.0,21.3,13.0,31.65,A
2016-02-27,71802120,502331,66,False,2702,False,False,False,2,27,4,6,2016,0,False,False,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,0.0,1.0,24.1,12.9,31.65,A
2016-02-28,71901377,502331,124,False,2702,False,False,False,2,28,4,7,2016,0,False,False,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,0.0,1.0,23.8,12.5,31.65,A
2016-02-29,71996731,502331,53,False,2702,False,False,False,2,29,5,1,2016,0,True,False,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,22.8,13.7,32.74,A
2016-03-01,72095596,502331,57,False,2702,False,False,False,3,1,1,2,2016,1,True,False,1.0,6.123233995736766e-17,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,20.4,10.8,34.39,A
2016-03-02,72193600,502331,67,False,2702,False,False,False,3,2,1,3,2016,1,True,False,1.0,6.123233995736766e-17,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,23.2,12.8,34.57,A
2016-03-03,72288707,502331,52,False,2702,False,False,False,3,3,1,4,2016,1,True,False,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.2,12.6,34.56,A
2016-03-04,72383972,502331,55,False,2702,False,False,False,3,4,1,5,2016,1,True,False,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21.3,13.0,35.91,A
2016-03-05,72485804,502331,80,False,2702,False,False,False,3,5,1,6,2016,1,False,False,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.7,12.8,35.91,A
2016-03-06,72586802,502331,129,False,2702,False,False,False,3,6,1,7,2016,1,False,False,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.4,11.8,35.91,A
2016-03-07,72683201,502331,59,False,2702,False,False,False,3,7,1,1,2016,1,True,False,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.0,11.5,37.9,A
2016-03-08,72775755,502331,33,False,2702,False,False,False,3,8,2,2,2016,1,True,False,1.0,6.123233995736766e-17,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,26.7,10.0,36.67,A
2016-03-09,72868082,502331,42,False,2702,False,False,False,3,9,2,3,2016,1,True,False,1.0,6.123233995736766e-17,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,24.1,12.7,37.62,A
2016-03-10,72958757,502331,42,False,2702,False,False,False,3,10,2,4,2016,1,True,False,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,22.4,12.8,37.77,A
2016-03-11,73050291,502331,42,False,2702,False,False,False,3,11,2,5,2016,1,True,False,1.0,6.123233995736766e-17,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21.6,12.6,38.51,A
2016-03-12,73150088,502331,53,False,2702,False,False,False,3,12,2,6,2016,1,False,False,1.0,6.123233995736766e-17,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.3,11.1,38.51,A
2016-03-13,73249249,502331,99,False,2702,False,False,False,3,13,2,7,2016,1,False,False,1.0,6.123233995736766e-17,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,19.3,13.2,38.51,A
2016-03-14,73343955,502331,60,False,2702,False,False,False,3,14,2,1,2016,1,True,False,1.0,6.123233995736766e-17,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.3,12.5,37.2,A
2016-03-15,73437859,502331,44,False,2702,False,False,False,3,15,3,2,2016,1,True,True,1.0,6.123233995736766e-17,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,24.8,11.0,36.32,A
2016-03-16,73531467,502331,43,False,2702,False,False,False,3,16,3,3,2016,1,True,False,1.0,6.123233995736766e-17,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.0,12.1,38.43,A
2016-03-17,73623459,502331,25,False,2702,False,False,False,3,17,3,4,2016,1,True,False,1.0,6.123233995736766e-17,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.5,13.3,40.17,A
2016-03-18,73715550,502331,49,False,2702,False,False,False,3,18,3,5,2016,1,True,False,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,24.1,11.1,39.47,A
2016-03-19,73815467,502331,87,False,2702,False,False,False,3,19,3,6,2016,1,False,False,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23.2,12.8,39.47,A
2016-03-20,73914736,502331,104,False,2702,False,False,False,3,20,3,7,2016,1,False,False,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23.1,13.0,39.47,A
2016-03-21,74010557,502331,45,False,2702,False,False,False,3,21,3,1,2016,1,True,False,1.0,6.123233995736766e-17,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,25.0,11.9,39.91,A
2016-03-22,74101791,502331,34,False,2702,False,False,False,3,22,4,2,2016,1,True,False,1.0,6.123233995736766e-17,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,25.1,11.9,41.45,A
2016-03-23,74193597,502331,45,False,2702,False,False,False,3,23,4,3,2016,1,True,False,1.0,6.123233995736766e-17,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,21.2,12.9,38.28,A
2016-03-24,74287047,502331,69,False,2702,False,False,False,3,24,4,4,2016,1,True,False,1.0,6.123233995736766e-17,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,24.2,12.8,38.14,A
2016-03-25,74378167,502331,52,False,2702,False,True,False,3,25,4,5,2016,1,False,False,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,24.7,9.1,38.14,A
2016-03-26,74475919,502331,59,False,2702,False,False,False,3,26,4,6,2016,1,False,False,1.0,6.123233995736766e-17,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.1,9.9,38.14,A
2016-03-27,74572872,502331,90,False,2702,False,False,False,3,27,4,7,2016,1,False,False,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,22.2,12.0,38.14,A
2016-03-28,74667049,502331,54,False,2702,False,False,False,3,28,4,1,2016,1,True,False,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.3,12.9,37.99,A
2016-03-29,74759178,502331,41,False,2702,False,False,False,3,29,5,2,2016,1,True,False,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,25.1,13.1,36.91,A
2016-03-30,74850948,502331,41,False,2702,False,False,False,3,30,5,3,2016,1,True,True,1.0,6.123233995736766e-17,-0.2012985200886602,0.9795299412524944,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,20.2,12.7,36.91,A
2016-03-31,74943918,502331,41,False,2702,False,False,False,3,31,5,4,2016,1,True,False,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,22.3,12.2,36.94,A
2016-04-01,75043154,502331,82,False,2702,False,False,False,4,1,1,5,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,20.5,13.6,35.36,A
2016-04-02,75148807,502331,109,False,2702,False,False,False,4,2,1,6,2016,1,False,False,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.4,11.8,35.36,A
2016-04-03,75253624,502331,129,False,2702,False,False,False,4,3,1,7,2016,1,False,False,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,20.4,11.0,35.36,A
2016-04-04,75352537,502331,71,False,2702,False,False,False,4,4,1,1,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.5,11.9,34.3,A
2016-04-05,75448262,502331,32,False,2702,False,False,False,4,5,1,2,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,21.4,11.4,34.52,A
2016-04-06,75542585,502331,36,False,2702,False,False,False,4,6,1,3,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,24.8,11.7,37.74,A
2016-04-07,75634228,502331,37,False,2702,False,False,False,4,7,1,4,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,24.1,13.4,37.3,A
2016-04-08,75727457,502331,54,False,2702,False,False,False,4,8,2,5,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,22.3,14.0,39.74,A
2016-04-09,75828444,502331,59,False,2702,False,False,False,4,9,2,6,2016,1,False,False,0.8660254037844387,-0.4999999999999998,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23.0,13.6,39.74,A
2016-04-10,75928740,502331,102,False,2702,False,False,False,4,10,2,7,2016,1,False,False,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.2,13.3,39.74,A
2016-04-11,76023435,502331,39,False,2702,False,False,False,4,11,2,1,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.3,12.3,40.46,A
2016-04-12,76116477,502331,45,False,2702,False,False,False,4,12,2,2,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,19.6,12.1,42.12,A
2016-04-13,76208612,502331,46,False,2702,False,False,False,4,13,2,3,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.4,11.8,41.7,A
2016-04-14,76298708,502331,37,False,2702,False,False,False,4,14,2,4,2016,1,True,False,0.8660254037844387,-0.4999999999999998,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23.1,9.8,41.45,A
2016-04-15,76391508,502331,47,False,2702,False,False,False,4,15,3,5,2016,1,True,True,0.8660254037844387,-0.4999999999999998,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23.9,12.0,40.4,A
2016-04-16,76491528,502331,44,False,2702,True,False,False,4,16,3,6,2016,1,False,False,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.1,12.4,40.4,A
2016-04-17,76593940,502331,82,False,2702,True,False,False,4,17,3,7,2016,1,False,False,0.8660254037844387,-0.4999999999999998,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23.0,13.1,40.4,A
2016-04-18,76693212,502331,97,False,2702,True,False,False,4,18,3,1,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.0,12.0,39.74,A
2016-04-19,76789554,502331,53,False,2702,True,False,False,4,19,3,2,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,24.0,11.6,40.88,A
2016-04-20,76885747,502331,60,False,2702,True,False,False,4,20,3,3,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,24.9,12.6,42.72,A
2016-04-21,76979911,502331,54,False,2702,False,False,False,4,21,3,4,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,25.9,11.7,43.18,A
2016-04-22,77073586,502331,35,False,2702,True,False,False,4,22,4,5,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,24.9,10.8,42.76,A
2016-04-23,77173663,502331,74,False,2702,True,False,False,4,23,4,6,2016,1,False,False,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,22.2,13.1,42.76,A
2016-04-24,77272918,502331,111,False,2702,True,False,False,4,24,4,7,2016,1,False,False,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,22.7,11.8,42.76,A
2016-04-25,77366174,502331,55,False,2702,True,False,False,4,25,4,1,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.2,9.4,41.67,A
2016-04-26,77457140,502331,40,False,2702,True,False,False,4,26,4,2,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,24.9,10.9,42.52,A
2016-04-27,77547257,502331,52,False,2702,True,False,False,4,27,4,3,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.3,11.6,45.29,A
2016-04-28,77636026,502331,35,False,2702,True,False,False,4,28,4,4,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.2,12.0,46.03,A
2016-04-29,77728155,502331,66,False,2702,True,False,False,4,29,5,5,2016,1,True,False,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21.4,11.9,45.98,A
2016-04-30,77830844,502331,69,False,2702,True,False,False,4,30,5,6,2016,1,False,True,0.8660254037844387,-0.4999999999999998,-0.2012985200886602,0.9795299412524944,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,20.2,13.3,45.98,A
2016-05-01,77935887,502331,120,False,2702,False,True,False,5,1,1,7,2016,1,False,False,0.5000000000000003,-0.8660254037844385,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.1,11.7,45.98,A
2016-05-02,78035179,502331,72,False,2702,True,False,False,5,2,1,1,2016,1,True,False,0.5000000000000003,-0.8660254037844385,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.5,11.0,44.75,A
2016-05-03,78132336,502331,62,False,2702,True,False,False,5,3,1,2,2016,1,True,False,0.5000000000000003,-0.8660254037844385,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,22.3,11.6,43.65,A
2016-05-04,78228211,502331,51,False,2702,True,False,False,5,4,1,3,2016,1,True,False,0.5000000000000003,-0.8660254037844385,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,21.2,11.5,43.77,A
2016-05-05,78321842,502331,38,False,2702,True,False,False,5,5,1,4,2016,1,True,False,0.5000000000000003,-0.8660254037844385,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23.3,12.6,44.33,A
2016-05-06,78416308,502331,53,False,2702,True,False,False,5,6,1,5,2016,1,True,False,0.5000000000000003,-0.8660254037844385,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23.2,11.9,44.58,A
2016-05-07,78519342,502331,80,False,2702,False,True,False,5,7,1,6,2016,1,False,False,0.5000000000000003,-0.8660254037844385,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,22.2,12.2,44.58,A
2016-05-08,78618209,502331,56,False,2702,True,False,False,5,8,2,7,2016,1,False,False,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,19.5,11.9,44.58,A
